product_id,title,universe,image_url,bullet_points,min_rank_search,avg_rank_search,min_rank_category,avg_rank_category,retailer_category_node,retailer_brand_name,description_filled,source_product_id
B08XYZ78901,"Nuun Endurance Electrolyte Tablets, Strawberry Lemonade, 12-Tube Pack",beverages,[],"[""Dissolves in water to create a performance hydration drink"", ""Optimized for sustained energy and electrolyte replenishment during long workouts"", ""Contains a blend of essential electrolytes and carbohydrates"", ""Each tube contains 10 tablets, 12 tubes per pack"", ""Refreshing Strawberry Lemonade flavor""]",15.0,18.0,10.0,25.0,Health & Household › Diet & Sports Nutrition › Endurance & Energy › Powders,Nuun,Nuun Endurance provides advanced hydration for athletes pushing their limits. This effervescent tablet formula replenishes electrolytes and fuels your body for extended physical activity.,B0050Q4DJS
B09ABCDEFGH,"Skratch Labs Hydration Mix, Orange Flavor - Single Serving Packets (20 Count)",beverages,[],"[""Formulated with real fruit and a balanced electrolyte profile"", ""Supports hydration and replenishes lost minerals during intense exercise"", ""Ideal for endurance athletes and competitive sports"", ""Each packet makes a 16oz serving"", ""Natural Orange flavor with no artificial ingredients""]",12.0,14.0,8.0,20.0,Health & Household › Diet & Sports Nutrition › Endurance & Energy › Powders,Skratch Labs,"Skratch Labs Hydration Mix is designed to provide effective hydration and electrolyte replenishment using simple, whole-food ingredients. Fuel your performance naturally.",B0050Q4DJS
B08L4ZY9XC,Electrolyte Powder Packets - Advanced Hydration & Immune Support with Vitamin C & Zinc - Daily Wellness Drink Mix - Citrus Burst (100 Servings),beverages,[],"[""Rapid Hydration Electrolyte Mix: Our convenient powder packets quickly dissolve in water, replenishing essential electrolytes for optimal hydration."", ""Immune Boost Formula: Packed with 1500mg of Vitamin C and a potent blend of Zinc and Selenium to bolster your body's natural defenses."", ""Comprehensive Nutrient Blend: Features a proprietary mix of essential minerals, B vitamins, and antioxidants for overall daily wellness."", ""Easy to Use Daily Drink: Simply mix one packet with 8-12 oz of water for a refreshing and health-supporting beverage."", ""Supports Active Lifestyles: Ideal for athletes, busy professionals, and anyone seeking to maintain peak physical and cognitive function.""]",15.0,22.0,5.0,8.0,"Health & Household › Vitamins, Minerals & Supplements › Minerals › Electrolyte Supplements",HydraBoost,"HydraBoost Electrolyte Powder Packets offer advanced hydration and immune support, featuring Vitamin C and Zinc in a delicious Citrus Burst flavor for daily wellness.",B07L5WY6XC
B09K7WV3XC,"Daily Vitality Powder Drink Mix - Immune & Energy Support with Vitamin C, B Vitamins & Essential Minerals - Berry Blast (80 Servings)",beverages,[],"[""All-in-One Daily Vitality: A balanced blend designed to support your immune system, energy levels, and overall well-being."", ""High Potency Vitamin C: Each serving delivers 1000mg of Vitamin C to help protect against oxidative stress and support immune function."", ""Essential Mineral Complex: Contains a carefully selected range of trace minerals and electrolytes crucial for bodily functions."", ""Delicious Berry Blast Flavor: Enjoy a refreshing and natural berry taste that makes taking your daily supplements a pleasure."", ""Convenient Powder Packets: Perfect for on-the-go, just mix with water for instant revitalization.""]",25.0,35.0,10.0,15.0,"Health & Household › Vitamins, Minerals & Supplements › Multivitamins › Multivitamin Powders",VitalityRx,"VitalityRx Daily Vitality Powder Drink Mix provides essential immune and energy support with Vitamin C, B Vitamins, and minerals in a delightful Berry Blast flavor.",B07L5WY6XC
B0D282CKYN,"IgniteFuel Performance Pre-Workout Powder (Arctic Blast, 30 Servings)",snacks & sweets,[],"[""Explosive Energy & Focus: Packed with 225mg of natural caffeine for sustained power and enhanced mental clarity during intense training sessions."", ""Invigorating Arctic Blast Flavor: A crisp, cool flavor designed to refresh and motivate, with zero added sugar."", ""30-Day Supply: Each container provides 30 servings, perfect for a full month of consistent pre-workout supplementation."", ""Sugar-Free Formula: Enjoy the benefits without the sugar crash, relying on natural, low-calorie sweeteners."", ""Manufactured in a cGMP Certified Facility: Produced under strict quality control standards for purity and effectiveness.""]",25.0,26.0,15.0,17.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Pre-Workout › Powders,IgniteFuel,"Unleash your potential with IgniteFuel's Arctic Blast Pre-Workout Powder. This formula delivers a potent blend of natural caffeine and focus enhancers, all with a refreshing, sugar-free flavor. Fuel your next workout with 30 servings of peak performance.",B0D281CKYN
B0D283CKYN,"ApexLift Power Surge Pre-Workout (Electric Berry, 30 Servings)",snacks & sweets,[],"[""Elevated Stamina & Drive: Features 190mg of caffeine derived from natural sources to support endurance and motivation."", ""Bold Electric Berry Flavor: A vibrant and fruity taste that makes your pre-workout ritual enjoyable."", ""Convenient 30 Servings: Get a month's worth of effective pre-workout support in every bottle."", ""Naturally Sweetened: Uses natural sweeteners for a clean taste and zero artificial additives."", ""Quality Assurance Tested: Rigorously tested for potency and purity to ensure a premium product.""]",18.0,20.0,12.0,14.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Pre-Workout › Powders,ApexLift,Experience a surge of power with ApexLift's Electric Berry Pre-Workout. This naturally sweetened blend offers sustained energy and enhanced focus to push your limits. Each 30-serving bottle is designed for optimal workout performance.,B0D281CKYN
B09XYZ789UV,"High5 Energy Gels, Berry Blast, 40g, 25 Pack",snacks & sweets,[],"[""Formulated for sustained energy release during endurance activities."", ""Light and easy to digest, perfect for on-the-go consumption."", ""Contains 23g of carbohydrates per serving to fuel your performance."", ""Delicious berry flavor with natural fruit extracts."", ""No need for water, making it convenient for any training session or race."", ""Ideal for cyclists, runners, and triathletes.""]",65.0,62.0,22.0,25.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Energy & Nutrition Bars,High5,High5 Energy Gels provide a rapid and easily digestible source of carbohydrates to power your workouts. Their compact size and no-water-needed formula ensure you can maintain peak performance without interruption.,B000P2ZIGY
B08LMN456PQ,"GU Energy Chews, Strawberry Banana, 6 Chews per Pack, 12 Packs",snacks & sweets,[],"[""Chewy and delicious, offering a different format for carbohydrate intake."", ""Provides a balanced blend of carbohydrates for sustained energy."", ""Each pack contains 6 chews, delivering 100 calories and 10g of carbohydrates."", ""Infused with electrolytes to help maintain hydration and muscle function."", ""Great alternative for those who prefer a solid food option over gels."", ""Strawberry Banana flavor for a refreshing taste.""]",58.0,59.0,19.0,21.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Energy Gels & Chews,GU Energy,"GU Energy Chews offer a tasty and convenient way to fuel your endurance efforts, providing essential carbohydrates and electrolytes in a chewable format. They are perfect for athletes seeking a satisfying alternative to traditional energy gels.",B000P2ZIGY
B0C1D2E3F4G,"HydraCharge Electrolyte Powder Mix, Citrus Burst, 30 Servings",beverages,[],"[""Pack of 30 single-serving electrolyte powder packets for on-the-go hydration."", ""Quickly replenishes essential electrolytes lost during intense physical activity or heat."", ""Formulated with a balanced blend of Sodium, Potassium, Magnesium, and Calcium."", ""Delicious Citrus Burst flavor with natural fruit essences."", ""Low sugar formula: only 8g of total sugars per serving."", ""No artificial colors or preservatives.""]",15.0,40.0,18.0,20.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraCharge,"HydraCharge electrolyte powder provides rapid replenishment of lost fluids and minerals. Its low-sugar, natural citrus flavor makes it a refreshing choice for athletes and active individuals.",B0BPN46JQN
B0X9Y8Z7W6V,"RehydrateMax Powder Packets, Berry Blast, Bulk Box of 50",beverages,[],"[""Includes 50 convenient powder stick packs for easy mixing with 16.9 oz water."", ""Designed for efficient rehydration, supporting muscle function and energy levels."", ""Contains a comprehensive 6-electrolyte blend, including sodium, potassium, magnesium, calcium, phosphorus, and chloride."", ""Refreshing Berry Blast flavor, made with natural berry extracts."", ""Lower carbohydrate option: 12g total carbs per serving."", ""Free from artificial sweeteners and gluten.""]",10.0,30.0,15.0,18.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,RehydrateMax,RehydrateMax powder offers a potent mix of electrolytes to restore hydration and combat fatigue. The berry blast flavor is a delicious way to refuel after strenuous activity.,B0BPN46JQN
B0D9XY789ZW,"Nuun Sport Electrolyte Drink Tablets, Lemon Lime, Hydration & Recovery Formula, Natural Flavors, No Artificial Sweeteners, 11 Essential Vitamins, Makes 16 Fl Oz, (10 Tube Pack)",beverages,[],"[""Includes 10 tubes of Nuun Sport Electrolyte Drink Tablets, Lemon Lime flavor"", ""Packed with a balanced electrolyte blend for optimal hydration and muscle support, featuring sodium, potassium, and magnesium."", ""Fortified with 11 essential vitamins, including Vitamin C and B Vitamins, to support energy metabolism and immune function."", ""Crafted with natural flavors and sweetened with organic stevia leaf extract for a clean, refreshing taste."", ""Dissolves quickly in water to create a performance-boosting beverage."", ""Each tube contains 10 tablets, making it a convenient on-the-go hydration solution.""]",22.0,25.0,25.0,28.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Nuun,"Nuun Sport Electrolyte Drink Tablets provide essential hydration and recovery with a natural formula. Enjoy the invigorating Lemon Lime flavor, enhanced with vitamins and balanced electrolytes.",B0D8WR33JW
B0C7GH567JK,"Liquid I.V. Hydration Multiplier Electrolyte Powder Packets, Tropical Punch, Enhanced Absorption Formula, Vegan, Gluten-Free, 5 Essential Vitamins, Makes 16 Fl Oz, (14 Count)",beverages,[],"[""Contains 14 individual Liquid I.V. Hydration Multiplier packets in Tropical Punch flavor."", ""Utilizes Cellular Transport Active (CTA) technology for rapid hydration and efficient electrolyte absorption."", ""Delivers a blend of sodium, potassium, and glucose to help the body absorb water more effectively."", ""Enriched with 5 essential vitamins, including B3, B5, B6, B12, and C, to support overall well-being."", ""Made with non-GMO ingredients, vegan, gluten-free, and free from artificial colors or sweeteners."", ""Simply mix one packet with 16 oz of water for a delicious and effective rehydration solution.""]",18.0,20.0,20.0,22.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Liquid I.V.,Liquid I.V. Hydration Multiplier in Tropical Punch offers a scientifically formulated way to rehydrate. Its advanced absorption technology and essential vitamins make it a superior choice for active individuals.,B0D8WR33JW
B0C2D4E6F8G,"KETO-Friendly Electrolyte Powder with Added Magnesium & Potassium | Sugar-Free Hydration Drink Mix | Essential Minerals for Muscle Function & Energy | Tropical Fusion, 45 Servings",snacks & sweets,[],"[""Advanced Hydration Formula: Packed with essential electrolytes including sodium, potassium, magnesium, and chloride to support optimal fluid balance and muscle function."", ""Zero Sugar & Zero Calories: Enjoy refreshing hydration without the sugar crash. Naturally flavored and sweetened for a clean taste."", ""Supports Ketogenic Diets: Specifically formulated to complement a low-carb or ketogenic lifestyle, helping to replenish electrolytes lost during carb restriction."", ""Convenient & Refreshing: Tropical Fusion flavor makes staying hydrated enjoyable. Perfect for workouts, travel, or daily wellness."", ""Third-Party Tested Quality: Rigorously tested for purity and potency to ensure you receive a high-quality supplement.""]",28.0,35.0,210.0,230.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Elite Hydration Labs,"Elite Hydration Labs offers a premium, sugar-free electrolyte powder designed to enhance your daily hydration and support active lifestyles. Our Tropical Fusion blend provides essential minerals to optimize performance and well-being.",B09MV1N9SM
B0A1B2C3D4E,"Gatorade Electrolyte Powder Mix | Replenish Fluids & Minerals | Great for Exercise & Daily Hydration | Fruit Punch Flavor, 60 Servings",snacks & sweets,[],"[""Scientifically Formulated Electrolytes: Designed to help rehydrate, replenish, and fuel, with a balance of sodium and potassium to match what your body loses in sweat."", ""Quick & Easy Hydration: Simply mix with water for a refreshing and effective electrolyte drink that aids in muscle recovery and sustained energy."", ""Trusted By Athletes: A favorite among athletes for decades, providing reliable hydration support during intense training and competition."", ""Fruity & Delicious: Enjoy the classic and refreshing Fruit Punch flavor that makes staying hydrated a treat."", ""Bulk Value Pack: Each canister contains 60 servings, offering great value for consistent hydration needs.""]",35.0,40.0,230.0,245.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Gatorade,Gatorade Electrolyte Powder Mix in Fruit Punch flavor is engineered to help you perform at your best by replenishing vital fluids and minerals lost during physical activity. A convenient and effective way to maintain hydration.,B09MV1N9SM
B0CDEF456GHI,"HydraCharge Pro Electrolyte Tablets - Advanced Formula for Peak Performance & Muscle Recovery - Sugar-Free, Vegan, Gluten-Free (10 Tubes, 600mg/L - Orange Burst)",beverages,[],"[""Optimized electrolyte blend designed for athletes and active individuals."", ""Helps prevent muscle cramps, fatigue, and dehydration during intense workouts."", ""Fast-dissolving effervescent tablets for quick absorption."", ""Refreshing Orange Burst flavor with no artificial sweeteners."", ""Free from sugar, gluten, and animal products, making it suitable for vegans."", ""Each tube contains 10 tablets, with each tablet delivering 600mg of electrolytes.""]",15.0,22.0,5.0,8.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraCharge Pro,"HydraCharge Pro Electrolyte Tablets offer an advanced formula to replenish vital minerals lost during strenuous physical activity. Designed for rapid hydration and improved muscle function, these tablets are a perfect companion for any fitness regimen.",B07L46F4X3
B0GHI789JKL,"ActiveFuel Endurance Electrolyte Tablets - Superior Hydration Support for Long-Distance Athletes - Zero Sugar, Allergen-Free (8 Tubes, 450mg/L - Berry Blend)",beverages,[],"[""Specially formulated to support endurance and sustained energy levels."", ""Replenishes essential electrolytes like sodium and potassium to combat dehydration."", ""Delicious Berry Blend flavor that is light and refreshing."", ""Zero sugar and free from common allergens, suitable for sensitive individuals."", ""Each tube contains 10 effervescent tablets, providing 450mg of electrolytes per tablet."", ""Ideal for marathon runners, cyclists, and outdoor adventurers.""]",28.0,35.0,10.0,15.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,ActiveFuel,ActiveFuel Endurance Electrolyte Tablets provide crucial hydration support for athletes pushing their limits. These effervescent tablets are designed to maintain optimal fluid balance and prevent fatigue during prolonged exertion.,B07L46F4X3
B0CXYZ789AB,"Nuun Sport Hydration Tablets, Strawberry Lemonade, Electrolyte Drink Mix for Active Lifestyles, No Artificial Sweeteners, 10 Tablets (Pack of 4)",beverages,[],"[""Includes 40 individual Nuun Sport hydration tablets, Strawberry Lemonade flavor"", ""Formulated with a clean blend of electrolytes including sodium, potassium, and magnesium for optimal hydration and muscle function"", ""No artificial sweeteners, colors, or flavors; vegan and gluten-free"", ""Dissolves quickly in water to create a refreshing, low-calorie sports drink"", ""Each tube contains 10 tablets, making 40 servings total"", ""Perfect for pre, during, and post-workout hydration""]",18.0,35.0,15.0,14.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Nuun,Nuun Sport Hydration Tablets provide a refreshing and effective way to replenish electrolytes. Enjoy the crisp Strawberry Lemonade flavor with a clean ingredient profile for all your hydration needs.,B0D8WP5BFG
B0789GHJKL,"Liquid I.V. Hydration Multiplier Electrolyte Powder Drink Mix, Tropical Freeze, Enhanced Hydration, Essential Vitamins C & B3, 16 Single-Serving Packets",beverages,[],"[""Contains 16 single-serving packets of Liquid I.V. Hydration Multiplier in Tropical Freeze flavor"", ""Utilizes Cellular Transport Technology (CTT) to deliver hydration faster and more efficiently than water alone"", ""Features an electrolyte blend including sodium, potassium, and chloride for rapid replenishment"", ""Fortified with essential vitamins, including Vitamin C and Niacin (B3)"", ""Made with non-GMO ingredients and no artificial colors or preservatives"", ""Simply mix one packet with 16 oz of water for optimal hydration""]",22.0,28.0,10.0,11.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Liquid I.V.,Liquid I.V. Hydration Multiplier in Tropical Freeze offers rapid and effective hydration with essential electrolytes and vitamins. Experience enhanced wellness with this science-backed powder mix.,B0D8WP5BFG
B0BPN423GH-C1,"HydraCharge Electrolyte Powder Mix - Advanced Rehydration Formula, Natural Fruit Flavors, Low Sugar, 6 Essential Electrolytes, 20 Stick Packs",beverages,[],"[""Convenient powder sticks for on-the-go hydration, each pack mixes with 16.9oz (500ml) of water."", ""Formulated for efficient fluid and electrolyte replenishment after intense physical activity or heat exposure."", ""Contains a balanced blend of 6 key electrolytes: Sodium, Potassium, Chloride, Magnesium, Calcium, and Phosphorus."", ""Sweetened naturally with Stevia and Monk Fruit extract, zero artificial sweeteners or colors."", ""Lower sugar content compared to leading sports drinks, providing 8g of total sugars per serving."", ""Refreshing Natural Berry Blast flavor.""]",15.0,28.0,10.0,18.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraCharge,"Replenish your body with HydraCharge, an advanced electrolyte powder mix designed for rapid rehydration. Our natural formula helps restore essential minerals lost through sweat.",B0BPN423GH
B0BPN423GH-C2,"SwiftFuel Electrolyte Powder Sticks - Rapid Recovery & Hydration, Zero Sugar, Vegan, 5 Electrolytes, 24 Count Variety Pack",beverages,[],"[""Each stick dissolves easily in 16.9oz (500ml) water to create a powerful rehydration drink."", ""Specially crafted to quickly restore electrolytes and vital fluids lost during exercise, travel, or illness."", ""Features a robust mix of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium."", ""Completely sugar-free with no artificial ingredients, making it a clean choice for hydration."", ""Delicious variety pack with Lemon-Lime, Tropical Punch, and Mixed Berry flavors."", ""Plant-based and vegan-friendly for conscious consumers.""]",12.0,22.0,8.0,15.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,SwiftFuel,SwiftFuel Electrolyte Powder Sticks provide rapid recovery and hydration with zero sugar. Our vegan formula with 5 essential electrolytes is perfect for replenishing your body after any demanding activity.,B0BPN423GH
B09XYZ789AB,"HydraFuel Advanced Electrolyte Powder Sticks - Zero Sugar Hydration Mix with Essential Minerals & Natural Flavors - Tropical Burst, 30 Servings",beverages,[],"[""ADVANCED HYDRATION FORMULA: Packed with a blend of essential electrolytes including sodium, potassium, and magnesium to replenish what you lose during intense activity or daily life."", ""ZERO SUGAR & NATURAL FLAVORS: Enjoy delicious hydration without the sugar crash. Sweetened with stevia and infused with vibrant tropical fruit flavors for a refreshing taste."", ""OPTIMAL MINERAL BALANCE: Supports muscle function, nerve transmission, and fluid balance with a scientifically formulated ratio of key minerals."", ""CONVENIENT SINGLE-SERVING STICKS: Perfectly portioned for on-the-go hydration. Just mix with water and go!"", ""CLEAN INGREDIENTS: No artificial colors, flavors, or sweeteners. Made with premium ingredients for purity and effectiveness.""]",48.0,55.0,10.0,15.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydraFuel Performance,HydraFuel Advanced Electrolyte Powder Sticks provide essential minerals for optimal hydration and performance. This zero-sugar mix in Tropical Burst flavor is perfect for athletes and active individuals.,B01BDK9ATM
B07ABC456DEF,"Vitality Boost Electrolyte & Hydration Powder - Keto Friendly, Low Carb, Natural Fruit Punch - 600mg Sodium, 40 Servings",beverages,[],"[""COMPREHENSIVE ELECTROLYTE SUPPORT: Formulated with a high concentration of sodium (600mg per serving) and balanced with potassium, magnesium, and calcium to combat dehydration and support endurance."", ""KETO & LOW CARB FRIENDLY: Designed for those following ketogenic or low-carbohydrate diets, with zero added sugars and minimal net carbs."", ""NATURAL FRUIT PUNCH FLAVOR: A classic, refreshing taste that makes staying hydrated enjoyable. Naturally flavored and colored."", ""ENHANCED PERFORMANCE & RECOVERY: Aids in muscle function, prevents cramping, and supports faster recovery after strenuous workouts."", ""BULK CONTAINER FOR VALUE: Comes in a convenient, resealable tub for easy storage and cost-effectiveness, providing 40 servings.""]",58.0,62.0,12.0,18.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Vitality Boost Nutrition,"Vitality Boost Electrolyte & Hydration Powder offers a powerful blend of electrolytes, including 600mg of sodium, perfect for keto and low-carb lifestyles. Enjoy the natural Fruit Punch flavor while boosting performance and recovery.",B01BDK9ATM
B0D6N5FZ30,Nuun Sport Hydration Tablets - Lemon Lime & Raspberry - 12 Tubes (120 Tablets),snacks & sweets,[],"[""Electrolyte-rich hydration with essential minerals"", ""Low calorie, low sugar formula"", ""Fast-dissolving tablets for quick absorption"", ""Great for workouts, travel, and daily wellness"", ""No artificial colors or flavors""]",25.0,30.0,8.0,10.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Nuun,"Nuun Sport Hydration Tablets provide a balanced blend of electrolytes to replenish your body and keep you performing at your best, without the sugar.",B0D6N5FZ29
B0D6N5FZ31,BodyArmor SportLift Electrolyte Powder Packets - Citrus Punch - 20 Count,snacks & sweets,[],"[""Enhanced hydration with a complete electrolyte profile"", ""Natural flavors and sweeteners"", ""Vitamins B3, B5, B6, B12 for energy metabolism"", ""Designed for optimal post-workout recovery"", ""Convenient single-serving packets""]",15.0,20.0,3.0,5.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,BodyArmor,BodyArmor SportLift Electrolyte Powder offers a scientifically formulated mix of electrolytes and vitamins to help you rehydrate effectively and recover faster.,B0D6N5FZ29
B0C1D2E3F4G,"Nuun Sport Hydration Tablets, Citrus Blast, Electrolyte Drink Mix for Active Lifestyles (Pack of 40)",beverages,[],"[""Packed with essential electrolytes like sodium, potassium, and magnesium to replenish what's lost in sweat."", ""Each tube contains 10 tablets, making 20 liters (approx. 67.6 oz) of refreshing sports drink."", ""Low in calories and sugar-free, perfect for staying hydrated during workouts without added sugars."", ""Formulated with a blend of vitamins B and C to support energy metabolism and recovery."", ""Light and effervescent, dissolves quickly in water for a great-tasting, on-the-go hydration solution."", ""Citrus Blast flavor provides a bright and invigorating taste.""]",15.0,22.0,5.0,10.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Nuun,"Nuun Sport Hydration Tablets in Citrus Blast flavor are designed for active individuals seeking optimal hydration and electrolyte replenishment. These low-calorie, sugar-free tablets are a convenient way to support your body during strenuous activity.",B0BPN847GJ
B0E5F6G7H8I,"Liquid I.V. Energy Multiplier Powder Sticks, Tropical, Electrolyte Drink Mix for Enhanced Hydration & Focus (Pack of 14)",beverages,[],"[""Proprietary blend of electrolytes, vitamins, and caffeine for sustained energy and hydration."", ""Contains 100mg of natural caffeine from green tea extract for a clean energy boost."", ""Utilizes the Cellular Transport Mechanism (CTM) for efficient hydration."", ""Each pack contains 14 single-serving sticks, perfect for on-the-go use and travel."", ""Delicious Tropical flavor that mixes easily with water."", ""Supports increased hydration and mental alertness during demanding tasks or workouts.""]",25.0,35.0,12.0,18.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Liquid I.V.,Liquid I.V. Energy Multiplier in Tropical flavor offers a scientifically formulated mix of electrolytes and natural caffeine to enhance hydration and provide sustained energy. These convenient powder sticks are ideal for those needing an extra boost for performance and focus.,B0BPN847GJ
B07XYZ12345,"GU Energy Gel, Salted Caramel, 1.1 oz Single Servings, Pack of 15",beverages,[],"[""Provides 100 calories and 100mg of sodium per serving to replenish electrolytes lost through sweat."", ""Formulated with a 3:1 ratio of carbohydrates (maltodextrin and fructose) for efficient energy absorption."", ""Delicious Salted Caramel flavor designed for easy consumption during intense activity."", ""Contains branched-chain amino acids (BCAAs) to help reduce muscle fatigue and damage."", ""Convenient single-serving packets for on-the-go fueling.""]",65.0,68.0,15.0,18.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Energy Gels,GU Energy,GU Energy Gels offer a scientifically formulated blend of carbohydrates and electrolytes to fuel your endurance activities. Their signature Salted Caramel flavor provides a satisfying taste while delivering sustained energy.,B000P2ZIGY
B08ABC67890,"Clif Bar Bloks Energy Chews, Strawberry, 2.1 oz Pouch, Pack of 12",beverages,[],"[""Delivers fast-acting carbohydrates for immediate energy to power your workout."", ""Each pouch contains 6 individually wrapped chews, providing 33 grams of carbohydrates."", ""Strawberry flavor offers a fruity and refreshing taste profile."", ""Contains a blend of simple and complex carbohydrates for sustained energy release."", ""Easy to chew and digest, perfect for during high-intensity training and races."", ""Does not require water for consumption, making it convenient for any activity.""]",58.0,60.0,12.0,14.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Energy Bars & Gels,Clif Bar,Clif Bar Bloks Energy Chews provide a convenient and effective way to fuel your performance with easily digestible carbohydrates. The Strawberry flavor offers a delicious and refreshing energy boost.,B000P2ZIGY
B0D5WRQZFX-COMP1,"Keto Electrolyte Powder - Unflavored, High Potassium & Sodium Supplement for Keto Flu, Hydration & Energy - 30 Servings",snacks & sweets,[],"[""ADVANCED KETO SUPPORT: Formulated with essential electrolytes, including a potent dose of potassium (1000mg per serving) and sodium, to combat keto flu symptoms and maintain optimal hydration. Ideal for ketogenic diets, intermittent fasting, and low-carb lifestyles."", ""ZERO SUGAR & ADDITIVES: Enjoy pure replenishment with our unflavored formula. It's completely free from added sugars, artificial sweeteners, calories, maltodextrin, soy, and gluten. Just clean, effective hydration."", ""ENHANCED PERFORMANCE & RECOVERY: Supports crucial bodily functions like nerve signaling, muscle contraction, and cellular energy production. Replenish vital minerals lost during intense workouts or fasting periods for improved recovery."", ""RAPID REHYDRATION: Quickly restores electrolyte balance to promote swift rehydration, helping you feel revitalized and energized. Perfect for post-workout, travel, or anytime you need a hydration boost."", ""30 SERVINGS OF PURE MINERALS: Each container provides 30 convenient servings of our premium electrolyte blend, packed with essential minerals for overall well-being. Made in the USA with high-quality ingredients.""]",7.0,6.0,3.0,4.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,KetoFuel Elite,This unflavored electrolyte powder is designed to support keto diets and active lifestyles. It provides 1000mg of potassium per serving along with other essential minerals to aid hydration and combat keto flu.,B0D5WRQZFX
B0D5WRQZFX-COMP2,"Ultra Hydration Electrolyte Powder - Unflavored, Potassium & Trace Mineral Blend for Athletes & Low-Carb Diets - 30 Servings",snacks & sweets,[],"[""OPTIMAL HYDRATION FOR ALL: Our unflavored electrolyte powder is perfect for athletes, keto dieters, intermittent fasters, and anyone seeking superior hydration. Replenish essential minerals lost through sweat or dietary restrictions."", ""POTASSIUM-RICH FORMULA: Each serving delivers a significant amount of potassium, crucial for maintaining fluid balance, muscle function, and preventing cramps. Complemented by vital trace minerals for complete replenishment."", ""CLEAN INGREDIENTS: Absolutely no added sugar, artificial sweeteners, calories, or fillers like maltodextrin. Made with natural sea salt and a blend of beneficial minerals for a pure, effective supplement."", ""BOOST ENERGY & REDUCE FATIGUE: Electrolytes are key to cellular energy production. This blend helps combat fatigue and supports sustained energy levels throughout the day, whether you're training or just living life."", ""CONVENIENT 30-SERVING PACK: Provides a month's supply of essential electrolyte support. Simply mix with water for a refreshing and effective way to stay hydrated and balanced. Manufactured in the USA.""]",15.0,12.0,6.0,7.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Vitality Minerals,"Replenish your body with essential electrolytes and trace minerals using this unflavored powder. It's formulated to support hydration, energy, and muscle function, making it ideal for athletes and those on low-carb diets.",B0D5WRQZFX
B0CDEF789GH,HydrateUSA Electrolyte Powder | Zero Sugar Hydration Mix | Essential Minerals & Sodium | Citrus Burst - 60 Servings,snacks & sweets,[],"[""HYDRATEUSA ELECTROLYTE MIX: Packed with vital electrolytes including potassium, magnesium, and chloride to support optimal fluid balance and athletic performance. Citrus Burst flavor, 60 servings."", ""ENHANCED HYDRATION & RECOVERY: Replenish lost fluids and minerals to combat dehydration, reduce muscle cramps, and boost energy levels for sustained activity."", ""ZERO SUGAR FORMULA: Crafted with natural sweeteners and flavors for a refreshing taste without any added sugar. Low calorie and keto-friendly."", ""HIGH SODIUM CONTENT: Contains 400mg of sodium per serving to aid in fluid retention and prevent cramping during intense workouts."", ""THIRD-PARTY TESTED: Rigorously tested by independent labs to ensure purity and effectiveness, so you can trust what you're putting into your body.""]",35.0,58.0,255.0,270.0,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,HydrateUSA,HydrateUSA Electrolyte Powder is a zero-sugar hydration mix designed to replenish essential minerals and sodium. Enjoy the refreshing Citrus Burst flavor while supporting your daily hydration and fitness goals.,B0BPDX6VZV
