product_id,title,universe,image_url,bullet_points,min_rank_search,avg_rank_search,min_rank_category,avg_rank_category,retailer_category_node,retailer_brand_name,description_filled
B0BGR4FTZS,"Gatorlyte Powder Orange, 16.9oz (Pack of 6)",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/74964887d7212a6b8e9e7ba1694a22c1.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/74094cf878813ff0d73e1ed9e916f0c0.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/161e9bc3e719eda4af268039d0bb3a9c.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/17ad174a3f70ec02a660403196f28caa.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/020424dd25049491ba14c4063411f6c3.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/14f9e4b27a6a0c715e207a01d4a151a5.res""]","[""Includes 6 Single Serve Powder Sticks of Gatorade Gatorlyte Rapid Rehydration Powder, each stick makes 16.9 (500ml) of Gatorlyte, Orange flavor"",""Same great product as Gatorlyte Ready to Drink, but in convenient powder form."",""Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat"",""Specialized blend of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium"",""Made with no artificial sweeteners or flavors"",""Lower Sugar: Made with 60% lower sugar than leading sports drink, Gatorlyte contains 10g total sugars per 16.9 fl oz serving, the leading sports drink contains 32g sugars per 16.9 fl oz serving."",""45 calories per packet""]",42,42,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,,"Gatorlyte provides athletes with rapid rehydration and contains the following: 5-electrolyte blend, Lower sugar , & No artificial sweeteners or flavors. The key electrolyte in Gatorlyte, sodium, helps replace what is lost in sweat."
B0BPN423GH,"Gatorlyte Rapid Rehydration Electrolyte Beverage, Variety Pack, Lower Sugar, Specialized Blend of 5 Electrolytes, No Artificial Sweeteners or Flavors, 18 pack, 1 pack mixes with 16.9oz (500ml) water",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/7545ddcc4f81a6d52e01bf8a5df2e4f2.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/00efce75ee8baaf3b87dfda3b5dc05e6.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/8e08781afbb7bc40db0b7064baaf7b45.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/e80fa32871db6c99d839e61489ea1add.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/a46830d78fc112bf831b4cf0e42c9b7c.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/6e6cd2399741d657b743ce865195d800.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/1cdc55f7b78db7c59b66a7c3ac985446.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/311e28948959e4427274104aafbe2d10.res""]","[""Includes 18 sticks of Gatorlyte Rapid Rehydration powder, each stick makes 16.9 oz (500ml) of Gatorlyte: Orange, Cherry Lime, and Watermelon flavors"",""Same great product as Gatorlyte Ready to Drink, but in convenient powder form."",""Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat"",""Specialized blend of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium"",""Made with no artificial sweeteners or flavors"",""Lower Sugar: Made with 60% lower sugar than leading sports drink, Gatorlyte contains 10g total sugars per 16.9 fl oz serving, the leading sports drink contains 32g sugars per 16.9 fl oz serving."",""45 calories per packet""]",11,24,7,13,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,,Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat. Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat.
B0D8WP5BFG,"Gatorade Hydration Booster Electrolyte Drink Mix Powder Packets, Strawberry Watermelon, Advanced Electrolyte Blend, No Added Colors, No Artificial Sweeteners, Essential Vitamins A, C, B3, B5, B6, Makes 20 Fl Oz (6 Pack)",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/7c578f54b8b0a0389478bb7f0474e9a9.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/d8e1000a85b35e019257559ab0c12889.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/257ea8fa3d744116fda4af73fa884f6c.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/380cdf13f8618d852f7e422f30cc00fd.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/f2ac9766bd0d33ed5c31f2c3138e0717.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/06/5fc1bb9512b3ae1421d042d4e8c2a3e0.res""]","[""Includes 6 (0.35 oz) Gatorade Hydration Booster Electrolyte Drink Mix Sachets, Strawberry Watermelon flavor"",""Developed with an advanced blend of electrolytes from watermelon, sea salt, & other sodium and potassium salts for All Day Hydration"",""Contains Essential Vitamins A, C, B3, B5, B6"",""Made with no artificial sweeteners, flavors or added colors"",""Gatorade Superior Science"",""Add contents of one packet to 20-fl. Oz. Of water. Shake it up and enjoy!"",""Available in Strawberry Watermelon, Citrus Berry and Tropical Mango"",""Packaging May Vary""]",14,29,12,12,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Gatorade,"Gatorade Hydration Booster, Strawberry Watermelon, Makes 16.9 Fl Oz (Pack of 6)"
B01N11MZ8L,"Science in Sport SIS Electrolyte Tablets, Carbonated Electrolyte Drink Tablets, On-The-Go Low Sugar Electrolytes, Hydrating Effervescent Tablets for Running, Cycling, Berry - 20 Tablets - 1 Pack",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/554a435ce08ea574da908b90a5250a9b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/a49d2b2dfa56c2fa5a7d91fa1da4013a.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/4a0367511433934a86e1943cb74ec9fb.res""]","[""Beat fatigue: during moderate to intense exercise, vital electrolytes are lost through sweat; if not replaced, dehydration will occur (a major cause of fatigue). go Hydro is designed to replace key electrolytes at a specific concentration (30mmol/L) to support optimal physical performance"",""Drop in water & Go: Our effervescent hydration tablets (20 per tube) are designed to be simply dissolved into 500ml of water to create a highly effective electrolyte Drink"",""Low carbohydrate: 10 calories per tablet and less than 1g of sugar per tab, these are designed for those who need electrolyte support, without the carbohydrates"",""Informed Sport approved: Our world-class approach to banned substance testing makes us the nutrition partner of choice for world Champions and Olympians, including athletes at USA cycling, USA triathlon, canyonsram and team ineos""]",23,23,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Science in Sport,"Science in Sport SIS Electrolyte Tablets Carbonated Electrolyte Drink Tablets On-The Go Low Sugar Electrolytes Hydrating is designed for everyday use in the Health & Household segment. It features Low carbohydrate: 10 calories per tablet and less than 1g of sugar per tab, these are designed for those who need electrolyte support, without the carbohydrates. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance."
B0BGR6842K,"Gatorlyte Powder Watermelon, 16.9oz (Pack of 6)",breakfast cereal,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/f2409b1ca6520e8e4b2edba9d71dc0de.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/b3ef317fff0fa5b70b271f3e912bbfc4.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/161e9bc3e719eda4af268039d0bb3a9c.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/17ad174a3f70ec02a660403196f28caa.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/020424dd25049491ba14c4063411f6c3.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/05/c30ce537e59f741d6e5dabbbd8fcc1fc.res""]","[""Includes 6 sticks of Gatorlyte Rapid Rehydration powder, each stick makes 16.9 oz (500ml) of Gatorlyte, Watermelon flavor"",""Same great product as Gatorlyte Ready to Drink, but in convenient powder form."",""Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat"",""Specialized blend of 5 electrolytes: Sodium, Potassium, Chloride, Magnesium, and Calcium"",""Made with no artificial sweeteners or flavors"",""Lower Sugar: Made with 60% lower sugar than leading sports drink, Gatorlyte contains 10g total sugars per 16.9 fl oz serving, the leading sports drink contains 32g sugars per 16.9 fl oz serving.""]",14,14,31,31,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Gatorlyte,Scientifically formulated for rapid rehydration to help quickly replace the fluids and electrolytes lost in sweat.
B0BYGDC8RY,BARE PERFORMANCE NUTRITION BPN Electrolytes Go Packs Hydration Drink Mix | Sugar Free Electrolyte Powder | 500mg Sodium per Serving | Naturally Sweetened | Strawberry 30 Servings,beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/ae1b81751df9d30e45e381aca997f8bb.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/9d42c796ba76dadbe4c93a378bdc5515.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/7eebb80fb23296bc095a9a99732a73eb.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/768e64d245de01ae0a1701a5c12b6610.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/c7a531d0950ec48bfd186f57feb1a8eb.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/09/e3e1abb022af0c375c6abbda7805c99e.res""]","[""BPN ELECTROLYTES GO PACKS (30 SINGLE SERVING PACKS): Individual servings of our balanced hydration mix, including 500mg sodium to support daily performance and maintain appropriate levels of hydration. Strawberry"",""PRIMARY BENEFITS: Improve daily hydration with a balanced ratio of electrolytes. Improve performance, reduce fatigue, fight dehydration, optimize performance, and improve your daily health goals"",""SUGAR FREE: Naturally sweetened and flavored. 500mg Sodium per serving from Pink Himalayan Salt. Nothing that you don't need, but everything that you do. This supplement does not contain any sugar, and is naturally sweetened and flavored."",""THIRD-PARTY TESTED FOR BANNED SUBSTANCES: Every batch of Informed Sport certified products are tested for prohibited substances ensuring you feel comfortable when consuming the product"",""BARE PERFORMANCE NUTRITION: We are a team of driven leaders who are passionate about helping others reach their highest levels of fitness with training, nutrition, and supplementation. We live and train behind the motto, \""GO ONE MORE\""""]",57,57,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,BARE PERFORMANCE NUTRITION,BARE PERFORMANCE NUTRITION BPN Electrolytes Go Packs Hydration Drink Mix Sugar Free Electrolyte Powder 500mg Sodium is designed for everyday use in the Health & Household segment. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance.
B0D3FP8P6W,Drinklits Ginger-Lime Daily Electrolyte Hydration Tablets (4) Tube Bundle | Made with Organic Ginger – 0g Sugar – Great Taste | 4 Pack (40 Servings),beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/3c56d2296c744b3430605b538a0df51c.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/c74580342429eebc996392dd180d709f.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/c47e1f42154c3b6ae2576adc24a87884.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/40ce3ddd8a38bbd85f13c99f5f09a8f0.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/5d898f8c730194802e1efb62fc00c8a7.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/e59e5aab8a73af6d39252d28d48fb55f.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/01ae7d9e4550cafd9df6772337e4fa42.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/162da3c3ffbac182caa08bc9a4cb6b93.res""]","[""Includes (4) 10-tablet tubes of Drinklits Ginger Lime Daily Hydration self-dissolving effervescent tablets to make lightly fizzy, sugar-free electrolyte replacement sports drinks."",""Sugar-Free Hydration: Sugar-Free, Gluten-Free, Non-GMO, Vegan, Kosher, Dairy-Free. Indulge in guilt-free hydration with 0g of sugar and high-quality natural Stevia for sweetness, allowing you to quench your thirst without added sugar."",""Essential Electrolytes + Vitamins: Replenish your body with vital electrolytes including Calcium, Magnesium, Sodium, and Potassium plus Vitamin C, B1, B6, and B12, for an optimal wellness boost."",""Quality Ingredients: Crafted with care using tasty natural flavors, high-quality Stevia, and essential electrolytes, Drinklits tablets provide a clean and wholesome hydration experience."",""Environmental Commitment: Choosing Drinklits electrolyte replacement tablets over pre-mixed liquid sports drinks means more than a 90% reduction in single-use plastic with every Drinklits drink you make using your own reusable water bottle. With every purchase, you contribute to a sustainable future, as 1% of all sales are donated to organizations dedicated to environmental conservation and preservation."",""Summer Travel Essential: Sturdy, compact, and portable packaging makes Drinklits tablets perfect for long, hot summer days, backpack adventures, or stashing in a car or purse for easy and delicious hydration on the go."",""Made in the USA: Crafted with care in the USA for premium quality and freshness.""]",,,,,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Drinklits,Drinklits Ginger-Lime Daily Electrolyte Hydration Tablets 4 Tube Bundle Made with Organic Ginger 0g Sugar Great is designed for everyday use in the Health & Household segment. It features Made in the USA: Crafted with care in the USA for quality and freshness. Suitable for home or on-the-go use; review the product images and information for full specifications and usage guidance.
B07DGKSF1P,"SALTT Hydrate Electrolyte Drops - Keto Diets - Intermittent Fasting - Immune Support - Gluten & Sugar Free - Paleo - Sodium, Magnesium, Potassium & Trace Minerals - Unflavored - 8.3 fl oz",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/ae1b73127943cb260f81284c16a3634e.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/ccbd0312a90c5bdef9412f7bbfc4ff6b.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/2bb9f664e13e115a4b19d834c033fc51.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/9e7071a75d9a3f7d66439b0eeed5e91e.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/043c3d962fb9fc3a36a21330e3ea2e15.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/fea792af6cca1d13dc491c5fca2365d4.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/dc79378f53711f736d483f4a139bb755.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/308bf6647707a5f51cf6b7a8a5ecbea5.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/cc5c8f95fd7635e949e23bdf9e0aed5e.res""]","[""Pure, Natural Hydration: SALTT Hydrate Electrolyte Drops are sourced from the Great Salt Lake and provide a bioavailable blend of vital electrolytes and trace minerals for hydration on the go, at the gym, work, travel, or outdoor activities."",""SALTT Hydrate Electrolyte Drops are perfect for your busy lifestyle! Our electrolyte drops come in 4 convenient sizes. Take them on the go with our 2 oz. Squeeze Bottle, 4 oz Dropper Bottle, 8.3 oz or 18.6 oz Refill Bottles."",""Our rigorously tested electrolyte blend supports health and vitality during diets and fasting. Pure formula, free from artificial ingredients, colors, caffeine, or dyes. Easily mix in coffee, water, or tea."",""Doctor-Approved Electrolyte Blend: Provides 265mg of Potassium, 255mg of Sodium, and 90mg of Potassium"",""Formerly Keto Chow Electrolyte Drops, SALTT Hydrate Electrolyte Drops are the same formula with a snazzy new look.""]",38,52,1,1,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,Keto Chow,"SALTT Hydrate Electrolyte Drops Keto Diets Intermittent Fasting Immune Support Gluten Sugar Free Paleo Sodium Magnesium by Keto Chow is designed for everyday use in the Health & Household segment. Key details include Doctor-Approved Electrolyte Blend: Provides 265mg of Potassium, 255mg of Sodium, and 90mg of Potassium and Formerly Keto Chow Electrolyte Drops, SALTT Hydrate Electrolyte Drops are the same formula with a snazzy new look. Suitable for home or on-the-go use; review the product images"
B0756QVFM5,"GU Energy Hydration Electrolyte Drink Tablets, Vegan, Gluten Free & Caffeine Free, Enhanced Endurance Sports Drink for Running, Cycling, Triathlon, 4-Count (48 Servings), Assorted Flavors",snacks & sweets,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/9bfc795bea2796ea5b1181381d8a10b8.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/426b2c54545355c45a90680e6c13c2b6.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/943d6c29fe8d0fee54641116a5ac1714.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-US/resources/detail/2025/07/237f5dbb04214c2f632da0fe1fe5c21e.res""]","[""Dissolvable hydration electrolyte drink tablets replace sodium electrolytes lost through sweat during exercise, improving performance and recovery"",""Box includes four portable tubes, each containing 12 tablets, in four different flavors: Lemon Lime, Orange, Strawberry Lemonade, and Tri-Berry, 48 total servings"",""Tablets are easily dissolved in 16 ounces of water, and have a light, effervescent flavor, ideal for before, during, and after workouts"",""Each 10-calorie tablet contains 320 milligrams of sodium and 55 milligrams of potassium to help maintain water balance as electrolytes are depleted"",""All flavors are caffeine-free and made with vegan ingredients""]",54,54,3,12,Health & Household › Diet & Sports Nutrition › Sports Nutrition › Electrolyte Replacements,GU,"GU Energy Hydration Electrolyte Drink Tablets provide a hydration boost by supplementing water with electrolytes, and replenishing the sodium that is lost through sweat, for improved performance and recovery while training and racing. Each drink tab contains just 10 calories, in addition to 320 milligrams of sodium and 55 milligrams of potassium to help maintain water balance and enhance muscle function as electrolytes are depleted by exercise and exertion. Tablets are easily dissolved in 16 ounces of water, perfect for dropping into a sport bottle or bike bottle for hydration on-the-go, pre-workout, and while running, cycling, or exercising at the gym. The light, effervescent tablets are also appropriate for everyday use, during illness, travel, and hot weather, or anytime a boost in sustenance or recovery is needed. GU Energy Hydration Electrolyte Drink Tablets come in two sizes: a 4-count box or 8-count box of portable tubes, which fit easily in pockets, jerseys, and running belts. Each tube contains 12 tablets. Strawberry Hibiscus is the only Hydration Tabs flavor with caffeine (20mg), all others are caffeine-free. All flavors are made with vegan ingredients."
B0BPN847GJ,"Propel Immune Support Tablets, Orange Raspberry, Makes 16.9oz Fl Oz (Pack of 80)",beverages,"[""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-Fresh-Delivery-US/resources/detail/2025/06/201f0d2b4b100c0cc0272ef7dcb5a0dc.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-Fresh-Delivery-US/resources/detail/2025/06/cef22fc3f398450cb6f6a143f1e265f8.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-Fresh-Delivery-US/resources/detail/2025/06/7b2da10a55e24b3109f1617cc53510a6.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-Fresh-Delivery-US/resources/detail/2025/06/c17498a2525417ec4aec795a7cbd2cde.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-Fresh-Delivery-US/resources/detail/2025/06/42879a6d08d7d1f50386af21d3dcd792.res"",""https://storage.googleapis.com/ef-prod-gather-v2/storage/Amazon-Fresh-Delivery-US/resources/detail/2025/06/66df819ae63ce4f2bcdb21b3ca81869b.res""]","[""Contains five 8-count Propel Immune Support Tablets, Orange Raspberry flavor"",""Propel Immune Support Hydration Tablets help support a healthy immune system with 100% of the recommended Daily Value of Vitamin C per tablet, and an excellent source of Zinc. They also contain Vitamins B3, B5 and B6 and a good source of antioxidant Vitamin E."",""Created by the makers of Gatorade, Propel is the only low-calorie, zero sugar fitness water among national enhanced water brands with enough electrolytes to replace what is lost in sweat."",""All Propel products are designed for people with busy, active lifestyles who want a water that is naturally flavored and formulated for fitness and supports hydration."",""Simply drop one tablet into 16.9-fl. oz. of water, let fizz. Drink and hydrate.""]",,,,,,,"Contains five 8-count Propel Immune Support Tablets, Orange Raspberry flavor Propel Immune Support Hydration Tablets help support a healthy immune system with 100% of the recommended Daily Value of Vitamin C per tablet, and an excellent source of Zinc. They also contain Vitamins B3, B5 and B6 and a good source of antioxidant Vitamin E. Created by the makers of Gatorade, Propel is the only low-calorie, zero sugar fitness water among national enhanced water brands with enough electrolytes to replace what is lost in sweat. All Propel products are designed for people with busy, active lifestyles who want a water that is naturally flavored and formulated for fitness and supports hydration. Simply drop one tablet into 16.9-fl. oz. of water, let fizz. Drink and hydrate. Propel Immune Support Tablets, Orange Raspberry, Vitamin C + Zinc, Gatorade Electrolytes, Zero Sugar, Makes 16.9 Fl Oz (Pack of 80). Propel Immune Support Hydration Tablets help support a healthy immune system with 100% of the recommended Daily Value of Vitamin C per tablet, and an excellent source of Zinc. They also contain Vitamins B3, B5 and B6 and a good source of antioxidant Vitamin E."
